Entity,Code,Year,Renewables (% growth)
Non-OECD (BP),,1994,5.6780219078063965
Non-OECD (BP),,1995,3.947722911834717
Non-OECD (BP),,1996,0.11439323425292969
Non-OECD (BP),,1997,1.6936182975769043
Non-OECD (BP),,1998,4.292619228363037
Non-OECD (BP),,1999,0.9115457534790039
Non-OECD (BP),,2000,2.7130722999572754
Non-OECD (BP),,2001,2.160966396331787
Non-OECD (BP),,2002,3.2676219940185547
Non-OECD (BP),,2003,1.6877174377441406
Non-OECD (BP),,2004,12.172150611877441
Non-OECD (BP),,2005,5.850768089294434
Non-OECD (BP),,2006,5.583584308624268
Non-OECD (BP),,2007,7.0961833000183105
Non-OECD (BP),,2008,9.642767906188965
Non-OECD (BP),,2009,2.9233336448669434
Non-OECD (BP),,2010,9.544336318969727
Non-OECD (BP),,2011,2.663743495941162
Non-OECD (BP),,2012,8.18471908569336
Non-OECD (BP),,2013,8.965719223022461
Non-OECD (BP),,2014,7.884156703948975
Non-OECD (BP),,2015,3.5382986068725586
Non-OECD (BP),,2016,7.374358177185059
Non-OECD (BP),,2017,6.993114948272705
Non-OECD (BP),,2018,9.001005172729492
Non-OECD (BP),,2019,7.513797283172607
Non-OECD (BP),,2020,5.263173580169678
Non-OECD (BP),,2021,7.988560199737549
North America,,1966,4.683899879455566
North America,,1967,8.727109909057617
North America,,1968,1.6340017318725586
North America,,1969,11.142980575561523
North America,,1970,1.5201330184936523
North America,,1971,5.528926849365234
North America,,1972,6.10424280166626
North America,,1973,3.0011773109436035
North America,,1974,9.019947052001953
North America,,1975,-2.04889178276062
North America,,1976,-0.00731348991394043
North America,,1977,-9.796542167663574
North America,,1978,15.087342262268066
North America,,1979,2.1463990211486816
North America,,1980,0.41801929473876953
North America,,1981,1.590406894683838
North America,,1982,6.465351581573486
North America,,1983,5.215048789978027
North America,,1984,2.736055850982666
North America,,1985,-2.6171088218688965
North America,,1986,2.1762967109680176
North America,,1987,-4.784518241882324
North America,,1988,-5.092114448547363
North America,,1989,6.799137592315674
North America,,1990,4.967951774597168
North America,,1991,1.2669563293457031
North America,,1992,-2.6636362075805664
North America,,1993,5.549204349517822
North America,,1994,-2.9183506965637207
North America,,1995,9.198081970214844
North America,,1996,8.343720436096191
North America,,1997,-0.17070770263671875
North America,,1998,-6.41346549987793
North America,,1999,2.605605125427246
North America,,2000,-3.9327263832092285
North America,,2001,-11.998385429382324
North America,,2002,10.748076438903809
North America,,2003,-0.7039129734039307
North America,,2004,0.6885528564453125
North America,,2005,4.799485206604004
North America,,2006,2.885282039642334
North America,,2007,-2.581477165222168
North America,,2008,6.529676914215088
North America,,2009,2.679014205932617
North America,,2010,0.7880568504333496
North America,,2011,13.256013870239258
North America,,2012,-1.161646842956543
North America,,2013,4.242193698883057
North America,,2014,2.4013757705688477
North America,,2015,1.8890023231506348
North America,,2016,7.796502113342285
North America,,2017,8.610021591186523
North America,,2018,1.9817471504211426
North America,,2019,1.8392086029052734
North America,,2020,6.123256683349609
North America,,2021,4.408419132232666
North America (BP),,1966,4.674792289733887
North America (BP),,1967,8.762884140014648
North America (BP),,1968,1.6330361366271973
North America (BP),,1969,11.147022247314453
North America (BP),,1970,1.5060067176818848
North America (BP),,1971,5.193650722503662
North America (BP),,1972,6.157827377319336
North America (BP),,1973,2.998518943786621
North America (BP),,1974,9.057628631591797
North America (BP),,1975,-2.0499110221862793
North America (BP),,1976,-0.09590387344360352
North America (BP),,1977,-9.790504455566406
North America (BP),,1978,15.051948547363281
North America (BP),,1979,2.122628688812256
North America (BP),,1980,0.4767298698425293
North America (BP),,1981,1.4597892761230469
North America (BP),,1982,6.5895676612854
North America (BP),,1983,5.194568634033203
North America (BP),,1984,2.7437329292297363
North America (BP),,1985,-2.615457773208618
North America (BP),,1986,2.109992504119873
North America (BP),,1987,-4.841160774230957
North America (BP),,1988,-5.174517631530762
North America (BP),,1989,7.03960657119751
North America (BP),,1990,7.5370192527771
North America (BP),,1991,1.6513705253601074
North America (BP),,1992,-2.245485782623291
North America (BP),,1993,5.932772159576416
North America (BP),,1994,-2.313774824142456
North America (BP),,1995,9.148478507995605
North America (BP),,1996,6.842660903930664
North America (BP),,1997,0.5765438079833984
North America (BP),,1998,-5.774086952209473
North America (BP),,1999,2.583432197570801
North America (BP),,2000,-2.9933691024780273
North America (BP),,2001,-11.122065544128418
North America (BP),,2002,11.191690444946289
North America (BP),,2003,1.4674067497253418
North America (BP),,2004,2.7173519134521484
North America (BP),,2005,6.039905548095703
North America (BP),,2006,6.955361366271973
North America (BP),,2007,2.166628837585449
North America (BP),,2008,11.980712890625
North America (BP),,2009,4.966998100280762
North America (BP),,2010,4.237306118011475
North America (BP),,2011,12.408018112182617
North America (BP),,2012,-0.45966506004333496
North America (BP),,2013,5.625903606414795
North America (BP),,2014,2.266824245452881
North America (BP),,2015,2.4910330772399902
North America (BP),,2016,7.787740230560303
North America (BP),,2017,6.446850299835205
North America (BP),,2018,1.1917948722839355
North America (BP),,2019,2.0738601684570312
North America (BP),,2020,2.142155170440674
North America (BP),,2021,5.355119705200195
North Macedonia,MKD,1991,72.7087631225586
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-38.44339370727539
North Macedonia,MKD,1994,33.141754150390625
North Macedonia,MKD,1995,15.251803398132324
North Macedonia,MKD,1996,6.117355823516846
North Macedonia,MKD,1997,5.8823466300964355
North Macedonia,MKD,1998,20.33332633972168
North Macedonia,MKD,1999,28.254854202270508
North Macedonia,MKD,2000,-15.766745567321777
North Macedonia,MKD,2001,-46.495723724365234
North Macedonia,MKD,2002,20.926523208618164
North Macedonia,MKD,2003,81.50592803955078
North Macedonia,MKD,2004,7.860267162322998
North Macedonia,MKD,2005,0.6747603416442871
North Macedonia,MKD,2006,10.589814186096191
North Macedonia,MKD,2007,-38.78787612915039
North Macedonia,MKD,2008,-16.831684112548828
North Macedonia,MKD,2009,51.19048309326172
North Macedonia,MKD,2010,91.41937255859375
North Macedonia,MKD,2011,-41.00544357299805
North Macedonia,MKD,2012,-27.216869354248047
North Macedonia,MKD,2013,52.611900329589844
North Macedonia,MKD,2014,-18.917041778564453
North Macedonia,MKD,2015,57.066856384277344
North Macedonia,MKD,2016,1.8622875213623047
North Macedonia,MKD,2017,-37.28416442871094
North Macedonia,MKD,2018,51.65522003173828
North Macedonia,MKD,2019,-31.631649017333984
North Macedonia,MKD,2020,9.752345085144043
North Macedonia,MKD,2021,10.794698715209961
Norway,NOR,1966,-1.4316916465759277
Norway,NOR,1967,9.348845481872559
Norway,NOR,1968,12.952863693237305
Norway,NOR,1969,-4.7072529792785645
Norway,NOR,1970,0.761711597442627
Norway,NOR,1971,9.405279159545898
Norway,NOR,1972,6.596565246582031
Norway,NOR,1973,8.08401107788086
Norway,NOR,1974,5.118918418884277
Norway,NOR,1975,0.9569644927978516
Norway,NOR,1976,5.95240592956543
Norway,NOR,1977,-12.096464157104492
Norway,NOR,1978,12.05742359161377
Norway,NOR,1979,9.902608871459961
Norway,NOR,1980,-5.732935905456543
Norway,NOR,1981,11.028194427490234
Norway,NOR,1982,-0.3608584403991699
Norway,NOR,1983,14.258539199829102
Norway,NOR,1984,0.2034306526184082
Norway,NOR,1985,-3.319072723388672
Norway,NOR,1986,-6.017309188842773
Norway,NOR,1987,7.34410285949707
Norway,NOR,1988,5.411732196807861
Norway,NOR,1989,8.766210556030273
Norway,NOR,1990,2.4732112884521484
Norway,NOR,1991,-9.076446533203125
Norway,NOR,1992,5.940556526184082
Norway,NOR,1993,2.205348014831543
Norway,NOR,1994,-6.33014440536499
Norway,NOR,1995,8.85152816772461
Norway,NOR,1996,-14.491992950439453
Norway,NOR,1997,5.617046356201172
Norway,NOR,1998,5.4146647453308105
Norway,NOR,1999,4.97208833694458
Norway,NOR,2000,16.73264503479004
Norway,NOR,2001,-15.028858184814453
Norway,NOR,2002,7.382190227508545
Norway,NOR,2003,-18.22386932373047
Norway,NOR,2004,3.1779050827026367
Norway,NOR,2005,24.796236038208008
Norway,NOR,2006,-11.816901206970215
Norway,NOR,2007,12.077224731445312
Norway,NOR,2008,4.0167927742004395
Norway,NOR,2009,-9.879291534423828
Norway,NOR,2010,-6.730389595031738
Norway,NOR,2011,3.339850902557373
Norway,NOR,2012,17.797863006591797
Norway,NOR,2013,-9.177017211914062
Norway,NOR,2014,5.738067626953125
Norway,NOR,2015,1.5666484832763672
Norway,NOR,2016,3.358030319213867
Norway,NOR,2017,0.185394287109375
Norway,NOR,2018,-1.327502727508545
Norway,NOR,2019,-8.456659317016602
Norway,NOR,2020,15.250277519226074
Norway,NOR,2021,2.8451919555664062
OECD (BP),,1966,5.837070941925049
OECD (BP),,1967,2.604377269744873
OECD (BP),,1968,2.978396415710449
OECD (BP),,1969,4.7133564949035645
OECD (BP),,1970,3.0037522315979004
OECD (BP),,1971,4.12522554397583
OECD (BP),,1972,4.440975189208984
OECD (BP),,1973,0.43811798095703125
OECD (BP),,1974,9.555888175964355
OECD (BP),,1975,0.13276338577270508
OECD (BP),,1976,-3.099316358566284
OECD (BP),,1977,0.8654952049255371
OECD (BP),,1978,7.087862491607666
OECD (BP),,1979,4.340314865112305
OECD (BP),,1980,-0.47912001609802246
OECD (BP),,1981,1.562047004699707
OECD (BP),,1982,3.248929977416992
OECD (BP),,1983,4.606235027313232
OECD (BP),,1984,0.8519887924194336
OECD (BP),,1985,0.13420581817626953
OECD (BP),,1986,0.062084197998046875
OECD (BP),,1987,0.641322135925293
OECD (BP),,1988,1.3660788536071777
OECD (BP),,1989,-1.6230285167694092
OECD (BP),,1990,5.175113677978516
OECD (BP),,1991,1.6493439674377441
OECD (BP),,1992,-0.16876459121704102
OECD (BP),,1993,6.259286403656006
OECD (BP),,1994,-2.3530423641204834
OECD (BP),,1995,6.56667947769165
OECD (BP),,1996,2.115607261657715
OECD (BP),,1997,2.666771411895752
OECD (BP),,1998,-1.3399064540863037
OECD (BP),,1999,1.4745473861694336
OECD (BP),,2000,1.6057372093200684
OECD (BP),,2001,-5.377549171447754
OECD (BP),,2002,3.947436809539795
OECD (BP),,2003,0.9375810623168945
OECD (BP),,2004,5.370473861694336
OECD (BP),,2005,4.492151737213135
OECD (BP),,2006,6.675076484680176
OECD (BP),,2007,4.03752326965332
OECD (BP),,2008,10.17298698425293
OECD (BP),,2009,4.243326187133789
OECD (BP),,2010,8.21932601928711
OECD (BP),,2011,7.4838995933532715
OECD (BP),,2012,4.939079284667969
OECD (BP),,2013,5.28942346572876
OECD (BP),,2014,2.9257774353027344
OECD (BP),,2015,4.612886905670166
OECD (BP),,2016,4.646742343902588
OECD (BP),,2017,5.142402648925781
OECD (BP),,2018,4.432988166809082
OECD (BP),,2019,3.3989787101745605
OECD (BP),,2020,4.679691791534424
OECD (BP),,2021,3.585338592529297
Oceania,,1966,2.278470993041992
Oceania,,1967,2.309691905975342
Oceania,,1968,5.185699462890625
Oceania,,1969,2.946460247039795
Oceania,,1970,11.157703399658203
Oceania,,1971,12.493574142456055
Oceania,,1972,3.4080147743225098
Oceania,,1973,2.146315574645996
Oceania,,1974,9.002208709716797
Oceania,,1975,8.158576965332031
Oceania,,1976,-5.7250261306762695
Oceania,,1977,-4.723387718200684
Oceania,,1978,6.748843193054199
Oceania,,1979,6.853675842285156
Oceania,,1980,0.5792379379272461
Oceania,,1981,1.992177963256836
Oceania,,1982,-6.49237060546875
Oceania,,1983,2.186763286590576
Oceania,,1984,5.218625068664551
Oceania,,1985,0.08988380432128906
Oceania,,1986,7.0662617683410645
Oceania,,1987,-1.4903783798217773
Oceania,,1988,5.316662788391113
Oceania,,1989,0.2125859260559082
Oceania,,1990,3.6232829093933105
Oceania,,1991,1.7704010009765625
Oceania,,1992,-3.7940263748168945
Oceania,,1993,7.353675365447998
Oceania,,1994,4.5598626136779785
Oceania,,1995,2.7583837509155273
Oceania,,1996,-2.0292699337005615
Oceania,,1997,-6.041324138641357
Oceania,,1998,5.255794525146484
Oceania,,1999,-3.4412026405334473
Oceania,,2000,4.133892059326172
Oceania,,2001,-7.027178764343262
Oceania,,2002,8.770060539245605
Oceania,,2003,-1.3669967651367188
Oceania,,2004,10.1729154586792
Oceania,,2005,-3.766202926635742
Oceania,,2006,1.928877830505371
Oceania,,2007,-0.5712926387786865
Oceania,,2008,-3.4827768802642822
Oceania,,2009,8.491158485412598
Oceania,,2010,7.172966003417969
Oceania,,2011,17.242956161499023
Oceania,,2012,-3.394120931625366
Oceania,,2013,9.168648719787598
Oceania,,2014,-0.7223427295684814
Oceania,,2015,5.929660797119141
Oceania,,2016,10.227656364440918
Oceania,,2017,-4.434389114379883
Oceania,,2018,14.970767974853516
Oceania,,2019,6.226372718811035
Oceania,,2020,8.469223976135254
Oceania,,2021,13.379133224487305
Oman,OMN,2014,0
Oman,OMN,2015,208.3333282470703
Oman,OMN,2016,13.405394554138184
Oman,OMN,2017,270.82940673828125
Oman,OMN,2018,0.976860523223877
Oman,OMN,2019,60.73701477050781
Oman,OMN,2020,1152.5772705078125
Oman,OMN,2021,0
Other Africa (BP),,1966,16.312110900878906
Other Africa (BP),,1967,5.034494400024414
Other Africa (BP),,1968,11.174273490905762
Other Africa (BP),,1969,14.466285705566406
Other Africa (BP),,1970,28.302108764648438
Other Africa (BP),,1971,-8.68018913269043
Other Africa (BP),,1972,13.26608657836914
Other Africa (BP),,1973,7.932949066162109
Other Africa (BP),,1974,14.192974090576172
Other Africa (BP),,1975,7.002067565917969
Other Africa (BP),,1976,7.273852825164795
Other Africa (BP),,1977,9.070146560668945
Other Africa (BP),,1978,-1.5030324459075928
Other Africa (BP),,1979,12.554824829101562
Other Africa (BP),,1980,-3.201007843017578
Other Africa (BP),,1981,3.3436179161071777
Other Africa (BP),,1982,1.961827278137207
Other Africa (BP),,1983,-9.325700759887695
Other Africa (BP),,1984,-1.8473327159881592
Other Africa (BP),,1985,15.122103691101074
Other Africa (BP),,1986,3.868865966796875
Other Africa (BP),,1987,-6.23173713684082
Other Africa (BP),,1988,8.7437744140625
Other Africa (BP),,1989,5.241513252258301
Other Africa (BP),,1990,5.705523490905762
Other Africa (BP),,1991,5.063831806182861
Other Africa (BP),,1992,-2.208077907562256
Other Africa (BP),,1993,-0.8509457111358643
Other Africa (BP),,1994,-2.059030532836914
Other Africa (BP),,1995,5.7868123054504395
Other Africa (BP),,1996,0.7412075996398926
Other Africa (BP),,1997,0.9309291839599609
Other Africa (BP),,1998,6.872951984405518
Other Africa (BP),,1999,8.663368225097656
Other Africa (BP),,2000,7.076084613800049
Other Africa (BP),,2001,7.733583450317383
Other Africa (BP),,2002,6.336069107055664
Other Africa (BP),,2003,-0.792694091796875
Other Africa (BP),,2004,7.053840160369873
Other Africa (BP),,2005,2.337169647216797
Other Africa (BP),,2006,3.4388184547424316
Other Africa (BP),,2007,1.5119075775146484
Other Africa (BP),,2008,3.1898975372314453
Other Africa (BP),,2009,2.92130708694458
Other Africa (BP),,2010,10.53053092956543
Other Africa (BP),,2011,2.686488628387451
Other Africa (BP),,2012,3.5238027572631836
Other Africa (BP),,2013,6.094300746917725
Other Africa (BP),,2014,7.572197914123535
Other Africa (BP),,2015,-0.45235157012939453
Other Africa (BP),,2016,-1.4445126056671143
Other Africa (BP),,2017,7.823073863983154
Other Africa (BP),,2018,7.982182502746582
Other Africa (BP),,2019,4.909884929656982
Other Africa (BP),,2020,5.067634582519531
Other Africa (BP),,2021,5.487310886383057
Other Asia Pacific (BP),,1966,-0.16921162605285645
Other Asia Pacific (BP),,1967,2.1138668060302734
Other Asia Pacific (BP),,1968,0.1659989356994629
Other Asia Pacific (BP),,1969,0.8578658103942871
Other Asia Pacific (BP),,1970,0.29963254928588867
Other Asia Pacific (BP),,1971,2.6404619216918945
Other Asia Pacific (BP),,1972,3.8493990898132324
Other Asia Pacific (BP),,1973,1.5821337699890137
Other Asia Pacific (BP),,1974,2.509784698486328
Other Asia Pacific (BP),,1975,3.0647754669189453
Other Asia Pacific (BP),,1976,3.866565227508545
Other Asia Pacific (BP),,1977,1.394975185394287
Other Asia Pacific (BP),,1978,3.1275033950805664
Other Asia Pacific (BP),,1979,6.9417595863342285
Other Asia Pacific (BP),,1980,0.8443236351013184
Other Asia Pacific (BP),,1981,1.3781547546386719
Other Asia Pacific (BP),,1982,3.522217273712158
Other Asia Pacific (BP),,1983,1.4424562454223633
Other Asia Pacific (BP),,1984,2.737271785736084
Other Asia Pacific (BP),,1985,9.947193145751953
Other Asia Pacific (BP),,1986,6.347441673278809
Other Asia Pacific (BP),,1987,5.7053327560424805
Other Asia Pacific (BP),,1988,10.558855056762695
Other Asia Pacific (BP),,1989,2.539980411529541
Other Asia Pacific (BP),,1990,4.5351386070251465
Other Asia Pacific (BP),,1991,-3.191620111465454
Other Asia Pacific (BP),,1992,-4.1880011558532715
Other Asia Pacific (BP),,1993,-2.0521223545074463
Other Asia Pacific (BP),,1994,5.656445026397705
Other Asia Pacific (BP),,1995,2.1636009216308594
Other Asia Pacific (BP),,1996,-4.5181989669799805
Other Asia Pacific (BP),,1997,-11.078130722045898
Other Asia Pacific (BP),,1998,-0.10886192321777344
Other Asia Pacific (BP),,1999,6.574034690856934
Other Asia Pacific (BP),,2000,9.782242774963379
Other Asia Pacific (BP),,2001,5.221378803253174
Other Asia Pacific (BP),,2002,1.7570853233337402
Other Asia Pacific (BP),,2003,6.624436378479004
Other Asia Pacific (BP),,2004,4.544961452484131
Other Asia Pacific (BP),,2005,6.834590435028076
Other Asia Pacific (BP),,2006,7.8794121742248535
Other Asia Pacific (BP),,2007,16.601980209350586
Other Asia Pacific (BP),,2008,5.407047271728516
Other Asia Pacific (BP),,2009,2.9894471168518066
Other Asia Pacific (BP),,2010,24.796890258789062
Other Asia Pacific (BP),,2011,14.727950096130371
Other Asia Pacific (BP),,2012,4.716980457305908
Other Asia Pacific (BP),,2013,18.06414031982422
Other Asia Pacific (BP),,2014,0.9083151817321777
Other Asia Pacific (BP),,2015,-2.035510540008545
Other Asia Pacific (BP),,2016,16.43937873840332
Other Asia Pacific (BP),,2017,6.01191520690918
Other Asia Pacific (BP),,2018,8.221948623657227
Other Asia Pacific (BP),,2019,-1.9253671169281006
Other Asia Pacific (BP),,2020,5.529999732971191
Other Asia Pacific (BP),,2021,6.873059272766113
Other CIS (BP),,1986,-7.797080039978027
Other CIS (BP),,1987,2.312135696411133
Other CIS (BP),,1988,37.87404251098633
Other CIS (BP),,1989,-11.003190040588379
Other CIS (BP),,1990,10.737407684326172
Other CIS (BP),,1991,-1.202172040939331
Other CIS (BP),,1992,0.48671960830688477
Other CIS (BP),,1993,8.290338516235352
Other CIS (BP),,1994,4.417717456817627
Other CIS (BP),,1995,-13.207721710205078
Other CIS (BP),,1996,4.048490524291992
Other CIS (BP),,1997,-9.23590087890625
Other CIS (BP),,1998,-1.700371503829956
Other CIS (BP),,1999,12.948333740234375
Other CIS (BP),,2000,0.21146535873413086
Other CIS (BP),,2001,-4.782157897949219
Other CIS (BP),,2002,0.16800165176391602
Other CIS (BP),,2003,13.350224494934082
Other CIS (BP),,2004,3.1681418418884277
Other CIS (BP),,2005,1.1019587516784668
Other CIS (BP),,2006,-1.7373740673065186
Other CIS (BP),,2007,2.4011731147766113
Other CIS (BP),,2008,-13.701492309570312
Other CIS (BP),,2009,-1.2648820877075195
Other CIS (BP),,2010,7.902741432189941
Other CIS (BP),,2011,8.87603759765625
Other CIS (BP),,2012,0.9857892990112305
Other CIS (BP),,2013,-3.0656933784484863
Other CIS (BP),,2014,-2.332049608230591
Other CIS (BP),,2015,-4.645681381225586
Other CIS (BP),,2016,0.9174823760986328
Other CIS (BP),,2017,10.526537895202637
Other CIS (BP),,2018,4.257190227508545
Other CIS (BP),,2019,1.3324856758117676
Other CIS (BP),,2020,-2.8759121894836426
Other CIS (BP),,2021,2.6894092559814453
Other Caribbean (BP),,1966,13.150680541992188
Other Caribbean (BP),,1967,-22.033893585205078
Other Caribbean (BP),,1968,2.7950286865234375
Other Caribbean (BP),,1969,6.344413757324219
Other Caribbean (BP),,1970,19.034088134765625
Other Caribbean (BP),,1971,351.5513000488281
Other Caribbean (BP),,1972,-6.976741790771484
Other Caribbean (BP),,1973,4.1477203369140625
Other Caribbean (BP),,1974,-1.0911047458648682
Other Caribbean (BP),,1975,-1.6547143459320068
Other Caribbean (BP),,1976,27.257431030273438
Other Caribbean (BP),,1977,-11.502874374389648
Other Caribbean (BP),,1978,23.605573654174805
Other Caribbean (BP),,1979,7.5745463371276855
Other Caribbean (BP),,1980,-12.13482666015625
Other Caribbean (BP),,1981,34.143211364746094
Other Caribbean (BP),,1982,-16.650772094726562
Other Caribbean (BP),,1983,10.21730899810791
Other Caribbean (BP),,1984,1.106882095336914
Other Caribbean (BP),,1985,-3.1474530696868896
Other Caribbean (BP),,1986,17.308378219604492
Other Caribbean (BP),,1987,6.50407075881958
Other Caribbean (BP),,1988,9.895383834838867
Other Caribbean (BP),,1989,-30.692052841186523
Other Caribbean (BP),,1990,6.155991554260254
Other Caribbean (BP),,1991,-6.993401050567627
Other Caribbean (BP),,1992,4.705464839935303
Other Caribbean (BP),,1993,-0.512850284576416
Other Caribbean (BP),,1994,-25.08156967163086
Other Caribbean (BP),,1995,-0.37575364112854004
Other Caribbean (BP),,1996,30.755149841308594
Other Caribbean (BP),,1997,-11.867833137512207
Other Caribbean (BP),,1998,18.651844024658203
Other Caribbean (BP),,1999,29.992115020751953
Other Caribbean (BP),,2000,-20.220970153808594
Other Caribbean (BP),,2001,-7.996100425720215
Other Caribbean (BP),,2002,10.438299179077148
Other Caribbean (BP),,2003,8.609210968017578
Other Caribbean (BP),,2004,6.498932838439941
Other Caribbean (BP),,2005,1.0300993919372559
Other Caribbean (BP),,2006,-2.102804183959961
Other Caribbean (BP),,2007,-3.5976767539978027
Other Caribbean (BP),,2008,-4.972314834594727
Other Caribbean (BP),,2009,6.178891658782959
Other Caribbean (BP),,2010,-4.537433624267578
Other Caribbean (BP),,2011,7.385814189910889
Other Caribbean (BP),,2012,20.105409622192383
Other Caribbean (BP),,2013,15.96945571899414
Other Caribbean (BP),,2014,-14.957505226135254
Other Caribbean (BP),,2015,-3.3604025840759277
Other Caribbean (BP),,2016,16.27466583251953
Other Caribbean (BP),,2017,25.888002395629883
Other Caribbean (BP),,2018,-0.8483231067657471
Other Caribbean (BP),,2019,6.025350093841553
Other Caribbean (BP),,2020,16.246200561523438
Other Caribbean (BP),,2021,13.99325180053711
Other Europe (BP),,1966,10.066986083984375
Other Europe (BP),,1967,8.035707473754883
Other Europe (BP),,1968,10.405576705932617
Other Europe (BP),,1969,24.200105667114258
Other Europe (BP),,1970,0.3398418426513672
Other Europe (BP),,1971,7.346606254577637
Other Europe (BP),,1972,15.382981300354004
Other Europe (BP),,1973,-7.139182090759277
Other Europe (BP),,1974,25.060510635375977
Other Europe (BP),,1975,-4.738325119018555
Other Europe (BP),,1976,7.286357879638672
Other Europe (BP),,1977,18.11317253112793
Other Europe (BP),,1978,3.90549898147583
Other Europe (BP),,1979,5.980360507965088
Other Europe (BP),,1980,7.5081706047058105
Other Europe (BP),,1981,-9.825170516967773
Other Europe (BP),,1982,-5.929631233215332
Other Europe (BP),,1983,-6.016534805297852
Other Europe (BP),,1984,14.286602020263672
Other Europe (BP),,1985,14.504694938659668
Other Europe (BP),,1986,13.73094367980957
Other Europe (BP),,1987,3.008699417114258
Other Europe (BP),,1988,0.03203153610229492
Other Europe (BP),,1989,-7.871437072753906
Other Europe (BP),,1990,-34.669952392578125
Other Europe (BP),,1991,22.42170524597168
Other Europe (BP),,1992,-13.276225090026855
Other Europe (BP),,1993,-8.351987838745117
Other Europe (BP),,1994,12.861156463623047
Other Europe (BP),,1995,0.8432269096374512
Other Europe (BP),,1996,24.862171173095703
Other Europe (BP),,1997,-8.860921859741211
Other Europe (BP),,1998,1.0214805603027344
Other Europe (BP),,1999,7.739865779876709
Other Europe (BP),,2000,-9.94541072845459
Other Europe (BP),,2001,-2.3111343383789062
Other Europe (BP),,2002,-0.48804283142089844
Other Europe (BP),,2003,-0.6183087825775146
Other Europe (BP),,2004,14.230430603027344
Other Europe (BP),,2005,1.8313884735107422
Other Europe (BP),,2006,-1.223897933959961
Other Europe (BP),,2007,-4.76076602935791
Other Europe (BP),,2008,22.514511108398438
Other Europe (BP),,2009,17.929065704345703
Other Europe (BP),,2010,23.81621551513672
Other Europe (BP),,2011,-20.04694366455078
Other Europe (BP),,2012,7.865345478057861
Other Europe (BP),,2013,27.610313415527344
Other Europe (BP),,2014,-7.422685623168945
Other Europe (BP),,2015,0.7298588752746582
Other Europe (BP),,2016,11.51014518737793
Other Europe (BP),,2017,-3.9330244064331055
Other Europe (BP),,2018,19.726276397705078
Other Europe (BP),,2019,0.01882314682006836
Other Europe (BP),,2020,-1.5692591667175293
Other Europe (BP),,2021,15.404343605041504
Other Middle East (BP),,1966,8.992803573608398
Other Middle East (BP),,1967,21.12211036682129
Other Middle East (BP),,1968,10.899173736572266
Other Middle East (BP),,1969,16.95331382751465
Other Middle East (BP),,1970,-2.5210142135620117
Other Middle East (BP),,1971,-4.094827175140381
Other Middle East (BP),,1972,-2.3595452308654785
Other Middle East (BP),,1973,-43.0379753112793
Other Middle East (BP),,1974,132.32321166992188
Other Middle East (BP),,1975,34.78261184692383
Other Middle East (BP),,1976,30.967748641967773
Other Middle East (BP),,1977,26.502466201782227
Other Middle East (BP),,1978,12.733638763427734
Other Middle East (BP),,1979,10.569953918457031
Other Middle East (BP),,1980,6.5604567527771
Other Middle East (BP),,1981,2.8437376022338867
Other Middle East (BP),,1982,2.8791308403015137
Other Middle East (BP),,1983,-6.844001770019531
Other Middle East (BP),,1984,16.299819946289062
Other Middle East (BP),,1985,0.4347801208496094
Other Middle East (BP),,1986,-12.834220886230469
Other Middle East (BP),,1987,1.9281268119812012
Other Middle East (BP),,1988,-1.3184309005737305
Other Middle East (BP),,1989,-4.472846031188965
Other Middle East (BP),,1990,-1.4898180961608887
Other Middle East (BP),,1991,0.37037134170532227
Other Middle East (BP),,1992,3.813040256500244
Other Middle East (BP),,1993,-1.451420783996582
Other Middle East (BP),,1994,1.713252067565918
Other Middle East (BP),,1995,-5.851059913635254
Other Middle East (BP),,1996,5.838048458099365
Other Middle East (BP),,1997,-0.47449469566345215
Other Middle East (BP),,1998,4.380214214324951
Other Middle East (BP),,1999,-12.389379501342773
Other Middle East (BP),,2000,21.19908332824707
Other Middle East (BP),,2001,1.9676923751831055
Other Middle East (BP),,2002,11.760497093200684
Other Middle East (BP),,2003,-2.83469557762146
Other Middle East (BP),,2004,30.66164207458496
Other Middle East (BP),,2005,-15.314483642578125
Other Middle East (BP),,2006,4.216861724853516
Other Middle East (BP),,2007,-11.979222297668457
Other Middle East (BP),,2008,-20.552175521850586
Other Middle East (BP),,2009,-23.092247009277344
Other Middle East (BP),,2010,37.45200729370117
Other Middle East (BP),,2011,18.57649040222168
Other Middle East (BP),,2012,8.03844928741455
Other Middle East (BP),,2013,-4.804759979248047
Other Middle East (BP),,2014,-38.1338996887207
Other Middle East (BP),,2015,-51.918296813964844
Other Middle East (BP),,2016,90.35466003417969
Other Middle East (BP),,2017,5.077385902404785
Other Middle East (BP),,2018,29.109203338623047
Other Middle East (BP),,2019,43.95220184326172
Other Middle East (BP),,2020,19.880844116210938
Other Middle East (BP),,2021,1.1656999588012695
Other Northern Africa (BP),,1966,-35.71427917480469
Other Northern Africa (BP),,1967,37.03704071044922
Other Northern Africa (BP),,1968,-10.810810089111328
Other Northern Africa (BP),,1969,18.18182373046875
Other Northern Africa (BP),,1970,5.128204822540283
Other Northern Africa (BP),,1971,21.951221466064453
Other Northern Africa (BP),,1972,5.999994277954102
Other Northern Africa (BP),,1973,33.96227264404297
Other Northern Africa (BP),,1974,-69.01408386230469
